CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
1755045444,438522136,506.84,1740711991.0208333,35578865.95066475
1689085258,431373932,478.02,1739658384.2244897,35962565.2866179
1754021167,466872436,501.57,1739945639.88,35657863.85531075
1777370730,489190764,483.05,1740679465.1764705,35685812.149937294
1658059017,440768505,487.41,1739090610.4038463,37117848.49334889
1650867033,443241867,504.14,1737426014.6037736,38675902.059421755
1709705992,456288161,464.7,1736912680.851852,38497935.54728962
1723287096,459536064,545.37,1736664942.9454546,38189764.74598841
1734042264,428355581,497.16,1736618109.392857,37848842.41482003
1738980960,449473304,521.02,1736659562.9122808,37516648.45747571
1757473797,457766396,477.83,1737018429.0172415,37290379.81978152
1713323852,439100721,523.51,1736616826.0169492,37099298.25706018
1719685516,462559140,541.88,1736334637.5166667,36852636.580648415
1720825562,453396172,528.58,1736080390.3770492,36602337.48291696
1757833248,457426466,477.82,1736431242.919355,36409222.60676127
1709096309,424170852,493.24,1735997355.079365,36280321.910229
1724502296,440749029,509.71,1735817744.78125,36023985.607805915
1752365280,466786449,476.59,1736072322.2461538,35803775.21839743
1644014785,448913390,527.32,1734677511.0757575,37268550.00297012
1725706828,440647620,506.71,1734543620.283582,37005370.75549469
1747885915,449252877,523.34,1734739830.5,36767358.65989508
1690205226,453752736,459.43,1734094401.4492753,36885961.38091085
1732035725,425485461,480.46,1734064991.7857144,36622357.29058144
1733166782,423748569,495.08,1734052340.943662,36363692.84382418
1733237181,434277318,509.58,1734041019.2777777,36110410.245062694
1671601017,446408581,454.36,1733185676.7808218,36589277.327002004
1765959419,467927899,559.34,1733628565.1891892,36537687.64897429
1696003998,431294233,483.49,1733126904.2933333,36548949.290580735
1793176456,464490090,487.61,1733917029.9736843,36946873.13806185
1647980440,420358071,448.1,1732800970.3636363,37973780.45798624
1690922317,458129729,549.29,1732264064.5512822,38022589.92683302
1734042590,449011261,531.15,1732286577.5316455,37781697.39787506
1726325663,445045346,469.26,1732212066.1,37550659.839189455
1717180973,446622003,527.8,1732026497.0493827,37355038.13555097
1732395110,449685275,530.64,1732030992.3292682,37126586.854691625
1703002909,461270906,554.98,1731681256.3855422,37037903.16460231
1677898663,441586714,456.12,1731040987.4166667,37276006.02337473
1720843052,438583093,524.18,1730921011.7058823,37072397.673424415
1633245110,409959723,461.05,1729785245.4069767,38314863.177011706
1735265716,454670454,471.83,1729848239.321839,38098505.41387946
1648252302,434048352,448.03,1728921012.7613637,38856145.099033654
1714651968,453078640,537.99,1728760686.4157302,38666496.68827201
1715450444,441341284,514.99,1728612794.8333333,38476387.14085734
1753075909,452929377,476.59,1728881620.2637362,38349288.388990484
1726578007,453488126,553.49,1728856580.9891305,38141046.82507875
1713257531,459356248,559.7,1728688849.2688172,37969532.717219986
